timestamp,gesture_type,angle_index,angle_middle,angle_ring,angle_pinky,angle_baseline1,angle_middle_to_ring,angle_base_middle_to_ring,angle_middle_to_baseline1,dis_index_tip_to_base,dis_middle_tip_to_base,dis_ring_tip_to_base,dis_pinky_tip_to_base,distancesAggregated,dirV_index_x,dirV_index_y,dirV_middle_x,dirV_middle_y,dirV_ring_x,dirV_ring_y,dirV_pinky_x,dirV_pinky_y,dirV_middle_base_x,dirV_middle_base_y,dirV_ring_base_x,dirV_ring_base_y,dot_index_middle,dot_index_ring,dot_index_pinky,dot_middle_ring,dot_middle_pinky,dot_ring_pinky
6.0,1.0,18.260747868645268,15.4916805124876,15.050296337182235,9.741884811028996,0.0,0.44138417530448315,2.4834218895105,15.4916805124876,0.3133199046391529,0.31633979306554655,0.3352870866595269,0.31382926789166765,0.10660805010988927,0.053514403894551796,-0.9985670776546816,0.1016932241040734,-0.9948158061527363,0.10935380093023071,-0.9940028904495758,0.20084673076061296,-0.979622677740146,0.27500299891450825,-0.9614433683727955,0.3164043634929323,-0.948624413960885,0.00020442676518683803,0.0002416065817030243,0.00018911112312736112,0.000257883727470265,0.0002027639003676641,0.00023991657033395352
6.0,1.0,43.700007581782536,61.60381908053831,63.253457801148066,69.076612565846,0.0,1.6496387206095768,6.728317540817161,61.60381908053831,0.5361481251149213,0.42383313844797416,0.4130356181575084,0.40634150222269555,0.29020670662365633,0.07065104877838783,-0.9975010923836193,-0.23942200830590205,-0.970915599801944,-0.26727315774041943,-0.9636208067240271,-0.3636613457352606,-0.9315312263247105,0.06526407504349478,-0.997868027601204,-0.052097204010663374,-0.9986420186104085,0.0006305921105971279,0.0005819910435613808,0.00040843014634539543,0.000600002421554002,0.00043561208645392924,0.00040734730490932204
6.0,1.0,41.712827367811876,62.4031241036387,65.16086785437409,76.73684678079235,0.0,2.7577437507352927,8.611296199817636,62.4031241036387,0.5715739699820935,0.5006527786926094,0.5225301576817166,0.5352437636786463,0.3586409318949507,0.03479096319944495,-0.9993946111920231,-0.3205554427501024,-0.9472297546653008,-0.36575839012641503,-0.9307098366580925,-0.545081623958604,-0.8383829812339054,-0.1820477901433804,-0.9832896837168138,-0.32722378290990023,-0.9449468746432967,0.000521980570138858,0.0005541192365638992,0.0004054122017684847,0.0006942843395902897,0.0005519905520365847,0.0006041807030250374
6.0,1.0,56.67563826524417,78.76367565355112,84.27930102725509,103.526795428752,0.0,5.51562537370387,19.000262597817088,78.76367565355112,0.5661044144307941,0.4528351448529834,0.47816414695957227,0.5233605448903705,0.36686166979099555,-0.005100541981494061,-0.9999869921511455,-0.38075211521844765,-0.9246771473096316,-0.4678666270020098,-0.8837990831279258,-0.7330582919678145,-0.6801658184422609,-0.18094849399969712,-0.9834925736980639,-0.4912880164010274,-0.8709971784918387,0.00048250669473226586,0.0005154973916976508,0.0003577753841454988,0.0006067965288387718,0.0004978286899515193,0.0005782169695152106
6.0,1.0,37.948775687456504,45.49899436063742,54.041005780426126,69.18083354376692,0.0,8.542011419788727,4.711657404441844,45.49899436063742,0.4147080177788298,0.42301596339064584,0.39502710983580747,0.3425795644036967,0.23027768152171557,-0.0878407901877337,-0.9961345268482538,-0.21796643770438123,-0.9759562654312242,-0.36051181308082053,-0.9327546476052422,-0.5916116489911789,-0.8062230812733769,-0.33015198390322736,-0.9439277872405087,-0.40657173902020033,-0.9136188598261804,0.0006485866313354909,0.0006088825733030495,0.000412650576201657,0.0007409227305075211,0.0005225151401688783,0.0005334634527009996
6.0,1.0,43.05296281013035,51.273102065932775,57.40189578625243,73.02123050665011,0.0,6.128793720319582,6.174724569755606,51.273102065932775,0.4275352728508342,0.45221368643240256,0.4457095356106239,0.43602673460749036,0.2525188234779642,-0.17744899411694995,-0.9841299987739845,-0.3163336747422627,-0.9486479885732413,-0.41580686705193437,-0.9094529395809632,-0.645317353912261,-0.7639145978050673,-0.33204933887662896,-0.9432620190337326,-0.43158096211076613,-0.9020742060072139,0.0007187714627061586,0.000662512893120138,0.0005060592241630255,0.0008646913271448398,0.0006900118028418945,0.0006736979469756932
6.0,1.0,47.50648103770412,54.60891717363925,59.59280645564889,76.70283905319688,0.0,4.983889282009587,7.208405544745017,54.60891717363925,0.4583201155517964,0.4956389012190018,0.5050549445708635,0.4967303331434464,0.28319550717203407,-0.259496118524242,-0.9657441506273038,-0.3769130724694974,-0.9262486360592406,-0.45595645500681875,-0.8900020849063303,-0.6976219624825339,-0.716466047668707,-0.3823392862414241,-0.9240220074199523,-0.4952625466730191,-0.8687433509748178,0.0007265685149047123,0.0007134901284580045,0.0004992806368413474,0.0009210200450837647,0.0006714634601152625,0.0006902184329504735
6.0,1.0,45.2896661059625,57.78800384782673,65.48864557596022,81.12776541074207,0.0,7.700641728133463,11.066332237300058,57.78800384782673,0.43980146401198394,0.47676735671981074,0.4973068593124615,0.48596661034070565,0.27627388335700126,-0.2116489948573977,-0.9773457438265403,-0.4181420503868659,-0.9083816520044137,-0.5360917943328652,-0.8441596934519966,-0.7438113516617485,-0.6683896117827706,-0.3838375108189127,-0.9234006526358649,-0.5539427184600105,-0.8325547817802343,0.0006799540795316972,0.000659530685361176,0.00043697376952067657,0.0008771771124855832,0.0006233804766608841,0.0006597081378600933
6.0,1.0,44.22764405853702,56.24760915084496,62.346343106906325,76.17208895881723,0.0,6.09873395606139,9.52698348791891,56.24760915084496,0.47092885579522015,0.5283123152982423,0.5594141934827278,0.5596937367611765,0.3232917090594969,-0.2874074877752323,-0.9578084025371305,-0.48057211904819724,-0.8769552088867055,-0.57102178397817,-0.8209349074210379,-0.7506562290033486,-0.6606929891095199,-0.44728348846984867,-0.8943922411013204,-0.5891471681974269,-0.8080257509541096,0.0005773062983589491,0.00056501083616567,0.0004049010950044628,0.0008044273822882531,0.0006104742415651288,0.0006350598181867895
6.0,1.0,44.64070464891191,56.658500266975075,61.76774550371479,74.88179210384622,0.0,5.109245236739716,7.799642028694366,56.658500266975075,0.4228471629354226,0.49271685771345597,0.5394569620387284,0.5371095705491148,0.3036737357349246,-0.3513118206147057,-0.9362585138178348,-0.5385556328729104,-0.8425899538333335,-0.6114526567656038,-0.7912810174231938,-0.7750400124766602,-0.6319121608737865,-0.4920385160699896,-0.8705734309658447,-0.605631497127019,-0.7957452416996822,0.0005106844287112722,0.0005245402775813091,0.00038270381453386904,0.0007763885759999312,0.000597551232441873,0.0006440907135747409
7.0,1.0,45.36900945950973,58.01695576848496,62.65303369522447,76.03907474472335,0.0,4.636077926739439,7.637045220130415,58.01695576848496,0.4153916251666405,0.47474283382634364,0.5324413134610494,0.5338828851573911,0.29979198689459663,-0.380387584714837,-0.9248271651475277,-0.5736570526253912,-0.819095590253756,-0.6379848285828376,-0.7700489325348924,-0.7989269756228162,-0.6014280402693076,-0.5283303357045309,-0.8490389015671411,-0.6364788812006289,-0.771294129230604,0.00046583338468764087,0.0004932775768864407,0.00035870963802864155,0.000715777969503506,0.0005512884151954722,0.0006102740553757258
7.0,1.0,43.858828564256065,59.15366512973,63.51492063869917,78.03335131300851,0.0,4.361255508969082,6.705793797420842,59.15366512973,0.37832660818110875,0.44360371099479845,0.4963730301388338,0.4931993007029019,0.26969925703067316,-0.3632979618147633,-0.931673006446596,-0.5961927931800655,-0.8028413002332103,-0.6555183530022956,-0.7551792428802303,-0.8239026750353939,-0.5667313138247454,-0.5353246972906336,-0.8446463570457706,-0.6302927995340042,-0.7763575122684057,0.0004871166913176239,0.0005077753054720802,0.00035360487414237696,0.0007381162973167932,0.0005552142403324467,0.0006065053308468293
7.0,1.0,45.37357907679413,59.195793638696244,65.13102831017483,80.86619961785195,0.0,5.935234671478614,7.761604597036802,59.195793638696244,0.39610346741751623,0.4804950863403979,0.54135415187206,0.5393994922128877,0.2940443822331149,-0.3665973024081049,-0.9303797170333737,-0.5782582620908725,-0.8158537750869599,-0.6595211837717916,-0.7516859770916673,-0.8386566614404991,-0.5446604485562321,-0.5844723856664084,-0.8114136000791565,-0.6887004975187763,-0.725045946625033,0.000538706937714295,0.0005572891178822204,0.0003763455317518094,0.0007878660377649283,0.0005746249106515222,0.0006352506218014753
7.0,1.0,50.569850916843386,61.827208755854876,69.52238920574337,86.55207636144155,0.0,7.695180449888531,10.484086605319627,61.827208755854876,0.3537235929431367,0.4177019013527801,0.5015739043482311,0.49888485193240273,0.2653747929993367,-0.42570116154153564,-0.9048638135444402,-0.5941549042703507,-0.8043506385473256,-0.6965090464231217,-0.7175480111119767,-0.8761155617110041,-0.482101153833728,-0.6287149973115332,-0.7776358094606746,-0.7597194047864532,-0.6502510484350772,0.00041678436318193235,0.00047663526018482116,0.00032946721162119275,0.0006446819234611212,0.00047739807516222754,0.0005959500286394359
7.0,1.0,58.883311548350214,70.57293413985072,74.38191131143256,92.39028047276354,0.0,3.808977171581846,6.121719638508117,70.57293413985072,0.37095351445221786,0.4413541006562296,0.5137912250942537,0.5118525220295991,0.2731154571850257,-0.5103888894639997,-0.8599437083389267,-0.6740363197010754,-0.7386982061192715,-0.72161931851707,-0.6922900830887003,-0.9002937469914347,-0.43528286105488073,-0.6803651375886778,-0.732873303889519,-0.7546397562103954,-0.6561393436966839,0.00046179399872414706,0.0005197795393243609,0.0003784120855954143,0.0006880125065791276,0.0005386008583982971,0.0006310813163921125
7.0,1.0,60.682122981922326,70.87402107367687,76.85541622461629,92.98848896690662,0.0,5.9813951509394245,5.01269850078895,70.87402107367687,0.3723423646071787,0.4362644489461983,0.5016239846176329,0.5088274134418562,0.2670354829121353,-0.5408905761021497,-0.8410929702975078,-0.6811833420302683,-0.7321128700825266,-0.753765036303988,-0.6571440253442526,-0.906681037236779,-0.421816899513567,-0.7216001594229943,-0.6923100533147768,-0.779331945275572,-0.6266112982327982,0.0004970351930602135,0.0005425799900393713,0.00040204950656885785,0.0006796776967874507,0.0005330967224708161,0.0006183710041796076
7.0,1.0,66.906466391733,76.08209583995531,82.27731849209499,97.52451178492852,0.0,6.195222652139652,5.053456243402543,76.08209583995531,0.36013499889841494,0.4277469738692546,0.490949245188268,0.48953264881647107,0.25516040770617276,-0.6076109885135323,-0.7942347805514488,-0.7264858174275308,-0.6871814586240321,-0.7964013073899952,-0.6047685157045681,-0.9274125614851483,-0.37404002566510997,-0.7487216972545258,-0.6628844696176719,-0.8042016505922912,-0.5943565471874895,0.0005059060744372346,0.0005560628938283685,0.0004102507941539102,0.0007046261517906771,0.0005453386848301989,0.0006361130582490659
7.0,1.0,64.44979225702271,71.5115581667869,77.76181743313188,92.6859468432525,0.0,6.250259266344998,5.652820347154327,71.5115581667869,0.3500270180832553,0.4235446237855288,0.4877826957193299,0.48542168587738876,0.2505826399014738,-0.6077630101389409,-0.794118456848129,-0.7007809718505004,-0.7133764991168886,-0.7742817004716508,-0.6328410924669232,-0.9111451372759551,-0.41208559647041876,-0.7595825025002454,-0.6504109638493686,-0.8199543711547206,-0.5724288857353957,0.0005111940313646812,0.0005638164185945982,0.00042271206594080013,0.0007333776329403463,0.0005697161366633452,0.0006640300957236889
7.0,1.0,71.905514223048,75.9328573416278,82.89815700395881,97.59678687290189,0.0,6.965299662331042,4.816005209995155,75.9328573416278,0.36229674438290604,0.4320795876810257,0.5039045052092503,0.5022311273945842,0.25837080084549774,-0.650637755989909,-0.7593882475258723,-0.7023648600987721,-0.7118171136594234,-0.783502031768893,-0.6213892228016322,-0.9155290826246276,-0.40225178541369777,-0.7856934349134774,-0.6186160572874431,-0.8348561573105596,-0.5504681612960426,0.0005279153868578135,0.0005971642264128718,0.000461123818105591,0.0007361217112240581,0.0005797496967296922,0.0006935884831271721
7.0,1.0,70.55369922110138,74.32767820331485,77.47002456679175,92.45198072788102,0.0,3.142346363476829,4.283848177959465,74.32767820331485,0.3413912052032556,0.41663728012545453,0.4812203411823402,0.47400862942088734,0.24014160997079936,-0.6710195830838566,-0.7414396260775166,-0.7183665574242294,-0.6956647821864071,-0.7554205594911045,-0.655240244718032,-0.8991310912315141,-0.43767942695633594,-0.7492697913738646,-0.6622648863820015,-0.7966461117921793,-0.6044460046740344,0.0004987019982571894,0.0005554873155269036,0.00043073914885027875,0.0007134768842469441,0.0005634095290254493,0.0006411618164996469
7.0,1.0,78.55856293757537,77.84193837825438,80.66615128441217,94.97996245674618,0.0,2.8242129061577073,2.8421060502348494,77.84193837825438,0.3325509330012306,0.40796143736992324,0.4637183727812385,0.4605998557428642,0.22967500756719877,-0.7431078583666448,-0.6691716602141327,-0.7346803162676137,-0.6784134675026132,-0.7672146674214358,-0.6413904069234398,-0.901969990848757,-0.4317987211749165,-0.7848404389351358,-0.6196978985054763,-0.8146020175203849,-0.58002030399954,0.0005304176865053023,0.0005765798925345678,0.000473399087063342,0.0007210340287571171,0.0005900919546633077,0.0006508039109434094
7.0,1.0,83.7401295056968,82.9944433937327,87.10318271634335,99.08187252919852,0.0,4.10873932261053,3.630321612287879,82.9944433937327,0.3328981974112663,0.4178945445815884,0.46079616130976975,0.44753560959416,0.22614900826701434,-0.7859544237057301,-0.6182844360465446,-0.777841315854536,-0.6284607285659813,-0.8208711085014802,-0.5711134941739262,-0.9215299169606697,-0.3883073681331083,-0.8171300840758825,-0.5764533161480998,-0.851990659632042,-0.5235569843863778,0.0006015126483589484,0.0006197522372985986,0.000507315524544083,0.0007717987707955842,0.0006300033593689136,0.0006619354115784404
7.0,1.0,81.47204699197714,81.9744765908842,84.00135964195657,97.24957494214473,0.0,2.0268830510722307,2.318207948606394,81.9744765908842,0.3314818099447363,0.417848736324657,0.4451135308092791,0.42880346327420105,0.21654462530195723,-0.7931241470556356,-0.6090600030844829,-0.7984344627487294,-0.6020817292487357,-0.8192295863455941,-0.5734656788823781,-0.9288481060554077,-0.3704607885826545,-0.8442223689320802,-0.5359930893161838,-0.8652120076149662,-0.501406204467874,0.0006915694893159241,0.0006700468085369948,0.0005391955031797124,0.0008542692619926129,0.0006888781924914156,0.0006740994277834034
7.0,1.0,87.52592936822053,83.91606308002596,84.49656225165994,95.64350330051302,0.0,0.5804991716335643,3.237160247498068,83.91606308002596,0.3193642384259264,0.39937032236616454,0.4246717858383602,0.4071014401706874,0.2009162636766515,-0.8628429907798383,-0.5054720301481614,-0.8293053039583298,-0.5587957702296809,-0.834924150903849,-0.5503650263574956,-0.9255727651040734,-0.3785697511656204,-0.871847170209172,-0.48977802298414636,-0.8981133073355503,-0.43976412676206234,0.0006407554936025406,0.0006268478750541817,0.0005173349134999228,0.0008051858712079252,0.0006563455617687453,0.0006430390511660278
7.0,1.0,88.2030176093296,85.27252719188473,84.74072332343442,94.91902251112498,0.0,0.531803868449508,2.2582863612754633,85.27252719188473,0.318163926871564,0.4127208127858835,0.4283052264929164,0.39945654604257114,0.19867850465968945,-0.8907988200548972,-0.45439791173464117,-0.8664030906582892,-0.499345255807807,-0.8617310498696796,-0.5073653493198957,-0.9378271776233148,-0.3471025567625334,-0.8921273585461488,-0.4517839927813637,-0.9092367306287478,-0.41627943460558564,0.0007217512281059157,0.0006793916895517782,0.0005514319345074625,0.0009201437635795173,0.0007400455747088586,0.0006958439458131238
8.0,1.0,82.89797124504152,78.59397503841511,79.12021549421672,89.96804235498342,0.0,0.5262404558016998,3.853770537657343,78.59397503841511,0.312491896190271,0.39492156861044986,0.40553601249713683,0.37552475901510546,0.18625838505941894,-0.8883116887856181,-0.4592410517003496,-0.8513413125930731,-0.5246122086573124,-0.8561237049319139,-0.5167709375087315,-0.9380821082563598,-0.346412987876181,-0.8857191768012841,-0.4642214340661745,-0.9149168704191101,-0.4036423171850313,0.0007110054798786791,0.0006693686200840432,0.00053419139004518,0.0008892652072844953,0.0006995795630615476,0.0006593729121213698
8.0,1.0,88.51655953966657,81.32260084991474,84.44881619669555,93.63223323066113,0.0,3.1262153467808687,4.1837645076257335,81.32260084991474,0.30458730880526863,0.3716391750104325,0.38699565492574245,0.3590451975251817,0.17427793650918164,-0.9144506160327821,-0.40469750535092913,-0.8565722678778072,-0.5160270825283011,-0.8834394250027988,-0.4685453898511053,-0.9468936630321678,-0.3215468720257181,-0.8949273653887458,-0.44621184506729344,-0.9250962036237406,-0.3797328192834308,0.0006409854371725032,0.0006263048008285921,0.0005100568528391136,0.0007851576138619976,0.0006265753873577751,0.000615279646954292
8.0,1.0,92.19175398549442,84.91662624604325,86.04835258845695,92.35797388689316,0.0,1.1317263424135746,3.2771601296239536,84.91662624604325,0.2968218640198085,0.3715318208260191,0.3802721214965199,0.3511675347798111,0.17025034350141025,-0.9268549885015348,-0.37541953903575626,-0.8718524674709925,-0.48976859328129824,-0.8813558461053222,-0.4724530373867559,-0.9279402104644728,-0.37272907829031793,-0.9148721633237286,-0.4037436374425745,-0.9364564882818395,-0.3507837589667532,0.0006882374655248213,0.0006425844209836384,0.0005267695020449992,0.0008340932121271294,0.0006742441163751778,0.0006295558840889726
8.0,1.0,86.13915896598029,78.6437007505311,80.18746007413108,87.49650815567992,0.0,1.5437593235997893,4.701621902815884,78.6437007505311,0.3026928475105185,0.36612424948412287,0.3661848166886525,0.3340725434592983,0.1618670176121145,-0.9278344546348036,-0.37299225835469624,-0.871250354134534,-0.4908388945677076,-0.8841575334387766,-0.4671888869220444,-0.9364095436698687,-0.3509090573410555,-0.9094614831001027,-0.415788180155908,-0.9404819998283992,-0.3398435051590286,0.000729743431811869,0.000676457050115431,0.0005363790552621595,0.0008695163172660614,0.000678010939470397,0.0006289102244991795
8.0,1.0,84.58754078257745,77.9562009943845,77.54827456063009,80.61953745790184,0.0,0.4079264337539831,4.563846347179123,77.9562009943845,0.308002118316087,0.3694405692275565,0.36310479530531775,0.32876776997889967,0.15921028359693482,-0.9338951006061166,-0.3575471172641326,-0.8863573908276402,-0.4630017016439763,-0.8830385398372338,-0.46930047641370015,-0.9069143766133397,-0.4213149813287409,-0.9334131575177543,-0.35880339654570714,-0.9590035359078577,-0.2833941038840193,0.0007594307576823667,0.0006924235831675674,0.0005472261140617718,0.0009077662776562079,0.0007129630511677476,0.0006503789269345361
8.0,1.0,86.92447573893855,80.0079821493672,80.58513952659655,83.27002937208995,0.0,0.5771573772284929,4.637304579865608,80.0079821493672,0.30739394022469846,0.3654946110776767,0.35648268784403453,0.32463897742756026,0.15720600725874836,-0.9391409563405545,-0.3435320423537644,-0.8909375347694187,-0.4541258736726977,-0.8954668000812065,-0.4451283072916445,-0.915334967402137,-0.4026933044525683,-0.9205851531911649,-0.39054190008755724,-0.9491460638831531,-0.31483606752581134,0.0007805537886724778,0.0006982587104005233,0.0005603289846547455,0.0008892175520287537,0.0007095333843523122,0.0006343154064722967
8.0,1.0,77.55014452843223,74.12885831221455,73.74811060547285,76.84348404270975,0.0,0.3807477067414585,3.7895524180023896,74.12885831221455,0.3085413114326495,0.3595158759685097,0.34709334378738305,0.31457603281818863,0.15211185927443563,-0.9196108223216145,-0.39283067022441615,-0.8945287774290819,-0.44701036492595103,-0.8915385296867081,-0.4529448642871035,-0.9146960044822795,-0.4041425730904303,-0.9326248648831253,-0.3608474212208428,-0.9544348262624821,-0.29841944041450386,0.0007827034951972678,0.0007001163226298956,0.0005612767511564698,0.0008978927624525568,0.0007175124256377785,0.0006418566824208938
8.0,1.0,79.42681973852733,73.51322216597163,74.34933353622888,76.50192808395657,0.0,0.8361113702569831,3.788445215688569,73.51322216597163,0.31686121561653435,0.36075644016573044,0.35012570400243126,0.3147433757394312,0.15253069363394048,-0.9281831962535161,-0.3721235738200511,-0.8849044005849666,-0.46577269330152987,-0.8916069122881216,-0.45281024056445746,-0.9079857537638899,-0.41900103933262595,-0.9112348217714519,-0.41188724135514354,-0.9364580948198542,-0.35077947010389415,0.0008310924414836052,0.00075209147733446,0.000602104904768197,0.000935698736288515,0.0007461931206229622,0.0006747569412723919
8.0,1.0,87.08951959762288,78.13982309898785,77.922006464817,80.0895762024284,0.0,0.21781663416965824,2.559772318775644,78.13982309898785,0.31261945874786,0.3608948431833064,0.3507488053924297,0.31364379266624703,0.15221140232546504,-0.9370566333143111,-0.3491774133039661,-0.8713276823406474,-0.4907016099289626,-0.8694559307050296,-0.4940105105783184,-0.887518388390753,-0.46077229763548117,-0.8932476672825245,-0.449564906208579,-0.912434646239765,-0.4092224533689651,0.0007956685485339676,0.0007193154734004281,0.0005854402673257653,0.0009157764126257462,0.000740918480602204,0.0006701337932817353
8.0,1.0,92.40934999586081,84.34819945948499,83.33377956992624,84.1648369730421,0.0,1.0144198895585765,0.6446307544752773,84.34819945948499,0.33022882055492614,0.3844134809969875,0.3771414153928517,0.34051342528879347,0.16402293960368222,-0.9261413617325127,-0.3771765874073404,-0.864098689585477,-0.5033224162072074,-0.8550524191572275,-0.518541570651161,-0.86248349516595,-0.506085191016618,-0.8818408841251356,-0.47154708681678775,-0.8870903024280969,-0.4615959221418963,0.00081625077876879,0.0007265070667301643,0.0006032598975025394,0.0009236939357180063,0.0007654187597836426,0.0006830153120631621
8.0,1.0,101.16011343704592,91.13965553951003,90.21990918193116,90.8577459155569,0.0,0.9197463575784856,0.8745905805755947,91.13965553951003,0.3162394042541832,0.38546327370299155,0.37886036434433057,0.3427051576958604,0.16476486741565277,-0.9174332752308622,-0.3978896649816041,-0.8342057396188791,-0.5514533379959892,-0.8252463794406215,-0.5647728864066914,-0.8314823640872065,-0.5555511481510501,-0.8099843278139653,-0.5864515228863838,-0.8188414976255547,-0.5740196876121398,0.0007490709596567058,0.0006676313461895234,0.0005387944061574501,0.0008876160629647245,0.000714916879964278,0.0006390536365117327
